#############################################################
##################### Intel CPU Network #####################
#############################################################

# PyTorch

Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 7, 7, 512, 512, 3, 1, 1)	AutoTVM	default	{'costs': [0.000357]}	1593334553.434398
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 224, 224, 3, 64, 7, 2, 3)	AutoTVM	default	{'costs': [0.011879]}	1593334569.124177
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 56, 56, 64, 64, 1, 1, 0)	AutoTVM	default	{'costs': [0.001117]}	1593334572.949632
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 14, 14, 256, 256, 3, 1, 1)	AutoTVM	default	{'costs': [0.009737]}	1593334575.312959
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 7, 7, 512, 512, 3, 1, 1)	AutoTVM	default	{'costs': [0.01029]}	1593334577.681618
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 224, 224, 3, 64, 7, 2, 3)	AutoTVM	default	{'costs': [5.7e-04]}	1593334758.982134
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 56, 56, 64, 128, 3, 2, 1)	AutoTVM	default	{'costs': [2.7e-04]}	1593334761.991241
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 28, 28, 128, 256, 1, 2, 0)	AutoTVM	default	{'costs': [8.6e-05]}	1593334764.943387
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 7, 7, 512, 512, 3, 1, 1)	AutoTVM	default	{'costs': [4.1e-04]}	1593334769.402861
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 224, 224, 3, 64, 7, 2, 3)	AutoTVM	default	{'costs': [0.010311]}	1593334772.493355
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 56, 56, 64, 128, 3, 2, 1)	AutoTVM	default	{'costs': [0.003431]}	1593334777.010994
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 28, 28, 128, 256, 1, 2, 0)	AutoTVM	default	{'costs': [0.000782]}	1593334781.174050
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(16, 7, 7, 512, 512, 3, 1, 1)	AutoTVM	default	{'costs': [0.007244]}	1593334784.329368



# Ansor
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 128, 128, 128)	Ansor	default	{'costs': [8.0e-06]}	1593586495.582533
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 32, 512)	Ansor	default	{'costs': [1.8e-05]}	1593586501.113158
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 512, 512)	Ansor	default	{'costs': [0.000238]}	1593586508.140421
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 1024, 1024, 1024)	Ansor	default	{'costs': [0.002026]}	1593586521.703597
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 256, 64, 128, 3, 2, 1)	Ansor	default	{'costs': [1e-05]}	1593586585.937866
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 128, 128, 256, 1, 2, 0)	Ansor	default	{'costs': [8e-06]}	1593586591.264275
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 64, 256, 256, 5, 1, 2)	Ansor	default	{'costs': [0.000062]}	1593586597.713663
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 32, 512, 512, 3, 1, 1)	Ansor	default	{'costs': [0.000064]}	1593586606.578414
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 224, 224, 3, 64, 7, 2, 3)	Ansor	default	{'costs': [0.000179]}	1593586614.344265
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 56, 56, 64, 64, 1, 1, 0)	Ansor	default	{'costs': [0.000023]}	1593586623.033785
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 14, 14, 256, 256, 3, 1, 1)	Ansor	default	{'costs': [0.000231]}	1593586630.465974
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 7, 7, 512, 512, 3, 1, 1)	Ansor	default	{'costs': [0.000349]}	1593586644.233730
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 224, 224, 3, 64, 7, 2, 3)	Ansor	default	{'costs': [0.009681]}	1593586665.961345
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 56, 56, 64, 64, 1, 1, 0)	Ansor	default	{'costs': [0.000283]}	1593586808.076177
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 14, 14, 256, 256, 3, 1, 1)	Ansor	default	{'costs': [0.009309]}	1593586840.980304
Intel-E5-2650-v4-2.20GHz	cpu	op	C3D(1, 16, 7, 7, 512, 512, 3, 1, 1)	Ansor	default	{'costs': [0.012382]}	1593587163.167712
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 224, 224, 3, 64, 7, 2, 3)	Ansor	default	{'costs': [0.000192]}	1593587834.317917
